2012087	24	12	1	Executable code was detected	ET SHELLCODE Possible Call with No Offset UDP Shellcode
33553	11	11	1	A Network Trojan was detected	PUA-ADWARE Win.Adware.iBryte variant outbound connection
25459	141	11	3	Misc activity	FILE-PDF Adobe Acrobat Reader incomplete JP2K image geometry potentially malicious PDF detected
2021021	11	11	1	A Network Trojan was detected	ET TROJAN Kaspersky Sinkhole DNS Reply
2011507	15	11	2	Potentially Bad Traffic	ET POLICY PDF With Embedded File
2013743	11	11	2	Potentially Bad Traffic	ET INFO DYNAMIC_DNS Query to a Suspicious no-ip Domain
2402000	11	11	2	Misc Attack	ET DROP Dshield Block Listed Source group 1
2012078	11	11	1	Potential Corporate Privacy Violation	ET POLICY Windows-Based OpenSSL Tunnel Outbound
2012888	13	11	1	Potential Corporate Privacy Violation	ET POLICY Http Client Body contains pwd= in cleartext
38619	10	10	1	A Network Trojan was detected	INDICATOR-COMPROMISE binary download while text expected
2013659	10	10	1	Potential Corporate Privacy Violation	ET POLICY Self Signed SSL Certificate (SomeOrganizationalUnit)
16482	10	10	1	Attempted User Privilege Gain	BROWSER-IE Microsoft Internet Explorer userdata behavior memory corruption attempt
2008585	10	10	1	Potential Corporate Privacy Violation	ET P2P BitTorrent DHT announce_peers request
2021378	10	10	1	Potential Corporate Privacy Violation	ET POLICY External IP Lookup - checkip.dyndns.org
32691	10	10	1	Attempted User Privilege Gain	BROWSER-IE Microsoft Internet Explorer NodeFilter use after free attempt
2010937	10	10	2	Potentially Bad Traffic	ET POLICY Suspicious inbound to mySQL port 3306
2014297	9	9	2	Potentially Bad Traffic	ET POLICY Vulnerable Java Version 1.7.x Detected
2008066	11	9	1	A Network Trojan was detected	ET MALWARE Blank User-Agent (descriptor but no string)
2008438	9	9	1	A Network Trojan was detected	ET MALWARE Possible Windows executable sent when remote host claims to send a Text File
2016879	9	9	1	Potential Corporate Privacy Violation	ET POLICY Unsupported/Fake Windows NT Version 5.0
2013535	14	9	2	Potentially Bad Traffic	ET INFO HTTP Request to a *.tc domain
2003337	9	9	1	A Network Trojan was detected	ET MALWARE Suspicious User Agent (Autoupdate)
2018959	9	9	1	Potential Corporate Privacy Violation	ET POLICY PE EXE or DLL Windows file download HTTP
31299	8	8	1	A Network Trojan was detected	MALWARE-CNC Win.Trojan.Necurs or Win.Trojan.Locky variant outbound detection
2021438	8	8	1	Potential Corporate Privacy Violation	ET POLICY External IP Lookup sina.com.cn
2019126	8	8	1	Potential Corporate Privacy Violation	ET POLICY External IP Lookup
2022826	8	8	1	A Network Trojan was detected	ET MALWARE W32/Toolbar.WIDGI User-Agent (WidgiToolbar-)
2012170	9	8	1	Potential Corporate Privacy Violation	ET GAMES Blizzard Web Downloader Install Detected
2012171	9	8	3	Misc activity	ET INFO DYNAMIC_DNS Query to 3322.org Domain
2009475	8	8	1	Potential Corporate Privacy Violation	ET POLICY TeamViewer Dyngate User-Agent
27525	7	7	1	Attempted User Privilege Gain	FILE-IMAGE Directshow GIF logical width overflow attempt
2011708	8	7	1	Potential Corporate Privacy Violation	ET GAMES Blizzard Downloader Client User-Agent (Blizzard Downloader 2.x)
2016847	7	7	2	Potentially Bad Traffic	ET INFO Possible Chrome Plugin install
2013927	7	7	2	Potentially Bad Traffic	ET POLICY HTTP traffic on port 443 (HEAD)
2009375	8	7	1	Potential Corporate Privacy Violation	ET CHAT General MSN Chat Activity
2010067	10	7	1	A Network Trojan was detected	ET POLICY Data POST to an image file (jpg)
27526	6	6	1	Attempted User Privilege Gain	FILE-IMAGE Directshow GIF logical height overflow attempt
2400020	6	6	2	Misc Attack	ET DROP Spamhaus DROP Listed Traffic Inbound group 21
36450	6	6	1	Attempted User Privilege Gain	BROWSER-IE Microsoft Internet Explorer RegExp object use-after-free attempt
24397	7	6	1	Potential Corporate Privacy Violation	APP-DETECT Steam game URI handler
6	6	6	1	Attempted User Privilege Gain	(ftp_telnet) FTP response message was too long
2018170	6	6	1	Potential Corporate Privacy Violation	ET POLICY Application Crash Report Sent to Microsoft
2016921	6	6	1	A Network Trojan was detected	ET INFO Suspicious Mozilla UA with no Space after colon
26267	6	6	1	A Network Trojan was detected	MALWARE-CNC Win.Trojan.Zeus v3 DGA DNS query detected
2522485	12	6	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic group 243
2014169	5	5	2	Potentially Bad Traffic	ET DNS Query for .su TLD (Soviet Union) Often Malware Related
2000369	5	5	1	Potential Corporate Privacy Violation	ET P2P BitTorrent Announce
2014519	5	5	3	Misc activity	ET INFO EXE - Served Inline HTTP
2007799	4	4	1	Potential Corporate Privacy Violation	ET P2P Azureus P2P Client User-Agent
2012887	4	4	1	Potential Corporate Privacy Violation	ET POLICY Http Client Body contains pass= in cleartext
2002992	4	4	3	Misc activity	ET SCAN Rapid POP3 Connections - Possible Brute Force Attack
2000418	4	4	1	Potential Corporate Privacy Violation	ET POLICY Executable and linking format (ELF) file download
2007727	4	4	1	Potential Corporate Privacy Violation	ET P2P possible torrent download
2011540	3	3	1	A Network Trojan was detected	ET POLICY OpenSSL Demo CA - Internet Widgits Pty (O)
2013784	4	3	3	Not Suspicious Traffic	ET POLICY Windows Mobile 7.0 User-Agent detected
2002028	4	3	3	Misc activity	ET CHAT IRC PONG response
2016778	3	3	2	Potentially Bad Traffic	ET DNS Query to a *.pw domain - Likely Hostile
28039	3	3	1	A Network Trojan was detected	INDICATOR-COMPROMISE Suspicious .pw dns query
26850	3	3	1	Potential Corporate Privacy Violation	BROWSER-IE Microsoft Internet Explorer IE5 compatibility mode enable attempt
2007943	3	3	1	A Network Trojan was detected	ET MALWARE User-Agent (HTTP)
2000427	3	3	1	Potential Corporate Privacy Violation	ET DELETED PE EXE Install Windows file download
2015686	3	3	3	Misc activity	ET POLICY Signed TLS Certificate with md5WithRSAEncryption
2002994	3	3	3	Misc activity	ET SCAN Rapid IMAP Connections - Possible Brute Force Attack
2002024	3	3	3	Misc activity	ET CHAT IRC NICK command
2014520	3	3	3	Misc activity	ET INFO EXE - Served Attached HTTP
32295	3	3	1	A Network Trojan was detected	BLACKLIST User-Agent known malicious user-agent string http - Win.Trojan.Waski
2008276	3	3	1	A Network Trojan was detected	ET TROJAN Suspicious User-Agent (contains loader)
2022809	4	3	1	A Network Trojan was detected	ET MALWARE Taplika Browser Hijacker Checkin M1
2012088	3	3	1	Executable code was detected	ET SHELLCODE Possible Call with No Offset TCP Shellcode
2014756	3	3	1	Potential Corporate Privacy Violation	ET POLICY Logmein.com/Join.me SSL Remote Control Access
2010517	2	2	1	Web Application Attack	ET WEB_SERVER Possible HTTP 404 XSS Attempt (Local Source)
2022858	3	2	3	Misc activity	ET CURRENT_EVENTS Suspicious BITS EXE DL Dotted Quad as Observed in Recent Cerber Campaign
2002192	7	2	1	Potential Corporate Privacy Violation	ET CHAT MSN status change
2013097	2	2	2	Potentially Bad Traffic	ET INFO DYNAMIC_DNS HTTP Request to a *.dyndns.* domain
2021173	2	2	1	A Network Trojan was detected	ET MALWARE PUP Win32/Conduit.SearchProtect.O CnC Beacon
23299	2	2	1	Attempted User Privilege Gain	BROWSER-PLUGINS Microsoft Internet Explorer MSXML .definition ActiveX clsid access attempt
23296	2	2	1	Attempted User Privilege Gain	BROWSER-PLUGINS Microsoft Internet Explorer MSXML .definition ActiveX clsid access attempt
23291	2	2	1	Attempted User Privilege Gain	BROWSER-PLUGINS Microsoft Internet Explorer MSXML .definition ActiveX clsid access attempt
23290	2	2	1	Attempted User Privilege Gain	BROWSER-PLUGINS Microsoft Internet Explorer MSXML .definition ActiveX clsid access attempt
2014304	2	2	1	Potential Corporate Privacy Violation	ET POLICY External IP Lookup Attempt To Wipmania
2016777	5	2	2	Potentially Bad Traffic	ET INFO HTTP Request to a *.pw domain
2015707	2	2	3	Misc activity	ET INFO JAVA - document.createElement applet
2017871	4	2	1	A Network Trojan was detected	ET POLICY W32/BitCoinMiner.MultiThreat Subscribe/Authorize Stratum Protocol Message
2012849	2	2	2	Potentially Bad Traffic	ET POLICY Possible Mobile Malware POST of IMSI International Mobile Subscriber Identity in URI
2012843	2	2	1	Potential Corporate Privacy Violation	ET POLICY Cleartext WordPress Login
37214	2	2	1	A Network Trojan was detected	MALWARE-CNC Win.Trojan.Pmabot outbound connection attempt
37212	2	2	1	A Network Trojan was detected	MALWARE-CNC Win.Trojan.Pmabot outbound connection attempt
2011227	2	2	1	A Network Trojan was detected	ET POLICY User-Agent (NSIS_Inetc (Mozilla)) - Sometimes used by hostile installers
2018216	4	2	2	Potentially Bad Traffic	ET INFO HTTP Connection To DDNS Domain Hopto.org
32488	2	2	2	Potentially Bad Traffic	INDICATOR-COMPROMISE .com- potentially malicious hostname
2017780	2	2	1	A Network Trojan was detected	ET CURRENT_EVENTS Possible Android InMobi SDK SideDoor Access postToSocial
37215	2	2	1	A Network Trojan was detected	MALWARE-CNC Win.Trojan.Pmabot outbound connection attempt
2016141	3	2	1	A Network Trojan was detected	ET INFO Executable Download from dotted-quad Host
32981	2	2	1	A Network Trojan was detected	BLACKLIST DNS request for known malware domain aquametron.com - Win.Trojan.Graftor
27997	3	2	3	Misc activity	APP-DETECT DNS request for Dynamic Internet Technology domain dongtaiwang.net
2001682	2	2	1	Potential Corporate Privacy Violation	ET CHAT MSN IM Poll via HTTP
2002023	2	2	3	Misc activity	ET CHAT IRC USER command
26287	30	2	3	Misc activity	APP-DETECT Absolute Software Computrace outbound connection - search.namequery.com
2021701	2	2	1	Potential Corporate Privacy Violation	ET GAMES MINECRAFT Server response inbound
2016877	2	2	1	Potential Corporate Privacy Violation	ET POLICY Unsupported/Fake FireFox Version 2.
2000357	2	2	1	Potential Corporate Privacy Violation	ET P2P BitTorrent Traffic
7572	2	2	3	Misc activity	BLACKLIST User-Agent known malicious user agent - DigExt
2402001	2	2	2	Misc Attack	ET DROP Dshield Block Listed Source group 1
2001583	2	2	3	Misc activity	ET SCAN Behavioral Unusual Port 1433 traffic, Potential Scan or Infection
2008583	2	2	1	Potential Corporate Privacy Violation	ET P2P BitTorrent DHT nodes reply
2008210	2	2	1	A Network Trojan was detected	ET MALWARE Misspelled Mozilla User-Agent (Mozila)
2017779	2	2	1	A Network Trojan was detected	ET CURRENT_EVENTS Possible Android InMobi SDK SideDoor Access makeCall
2014170	2	2	1	A Network Trojan was detected	ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related
2017782	3	2	1	A Network Trojan was detected	ET CURRENT_EVENTS Possible Android InMobi SDK SideDoor Access sendSMS
2017781	2	2	1	A Network Trojan was detected	ET CURRENT_EVENTS Possible Android InMobi SDK SideDoor Access sendMail
2016765	1	1	3	Misc activity	ET INFO PDF - Acrobat Enumeration - pdfobject.js
2019240	1	1	1	Potential Corporate Privacy Violation	ET POLICY Executable and linking format (ELF) file download Over HTTP
32851	286	1	3	Misc activity	APP-DETECT Absolute Software Computrace outbound connection - search64.namequery.com
2012059	1	1	2	Potentially Bad Traffic	ET WEB_CLIENT Hex Obfuscation of document.write % Encoding
2016360	1	1	3	Misc activity	ET INFO JAVA - ClassID
23111	1	1	1	Web Application Attack	POLICY-OTHER PHP uri tag injection attempt
2010726	1	1	1	Attempted User Privilege Gain	ET ACTIVEX Adobe browser document ActiveX DoS Attempt
2016104	1	1	1	A Network Trojan was detected	ET TROJAN DNS Reply for unallocated address space - Potentially Malicious 1.1.1.0/24
2012041	1	1	2	Potentially Bad Traffic	ET WEB_CLIENT Hex Obfuscation of String.fromCharCode % Encoding
2017282	1	1	1	A Network Trojan was detected	ET INFO Microsoft Script Encoder Encoded File
2403355	1	1	2	Misc Attack	ET CINS Active Threat Intelligence Poor Reputation IP UDP group 28
2017873	7	1	1	A Network Trojan was detected	ET POLICY W32/BitCoinMiner.MultiThreat Stratum Protocol Mining.Notify Work Server Response
2014819	1	1	3	Misc activity	ET INFO Packed Executable Download
37736	1	1	1	Attempted User Privilege Gain	FILE-FLASH Adobe Flash Player Point object integer overflow attempt
2008974	1	1	1	A Network Trojan was detected	ET MALWARE User-Agent (Mozilla/4.0 (compatible))
2404589	1	1	1	A Network Trojan was detected	ET CNC Ransomware Tracker Reported CnC Server UDP group 95
2010525	1	1	1	Web Application Attack	ET WEB_CLIENT Possible HTTP 500 XSS Attempt (External Source)
25050	1	1	1	A Network Trojan was detected	MALWARE-CNC Win.Trojan.Zeus variant outbound connection
2012886	1	1	1	Potential Corporate Privacy Violation	ET POLICY Http Client Body contains passwd= in cleartext
2015708	1	1	2	Potentially Bad Traffic	ET CURRENT_EVENTS - Applet Tag In Edwards Packed JavaScript
2404413	5	1	1	A Network Trojan was detected	ET CNC Ransomware Tracker Reported CnC Server UDP group 7
2017364	1	1	2	Potentially Bad Traffic	ET INFO SUSPCIOUS Non-standard base64 charset used for encoding
2522753	1	1	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic group 377
2007765	1	1	1	Potential Corporate Privacy Violation	ET POLICY Logmein.com Host List Download
2500042	1	1	2	Misc Attack	ET COMPROMISED Known Compromised or Hostile Host Traffic TCP group 22
2018919	1	1	1	Potential Corporate Privacy Violation	ET POLICY possible Xiaomi phone data leakage HTTP
27988	1	1	3	Misc activity	APP-DETECT DNS request for Dynamic Internet Technology domain dongtaiwang.com
2012266	1	1	2	Potentially Bad Traffic	ET WEB_CLIENT Hex Obfuscation of unescape % Encoding
31976	1	1	1	Attempted Administrator Privilege Gain	OS-OTHER Bash CGI environment variable injection attempt
2018455	1	1	1	A Network Trojan was detected	ET TROJAN DNS Reply Sinkhole - Anubis - 195.22.26.192/26
2012398	1	1	2	Potentially Bad Traffic	ET WEB_CLIENT Hex Obfuscation of replace Javascript Function % Encoding
2013457	1	1	1	A Network Trojan was detected	ET POLICY BitCoin User-Agent Likely Bitcoin Miner
2001298	1	1	1	Potential Corporate Privacy Violation	ET P2P eDonkey Server Status Request
2404451	2	1	1	A Network Trojan was detected	ET CNC Ransomware Tracker Reported CnC Server UDP group 26
2522419	1	1	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic group 210
2010595	1	1	1	A Network Trojan was detected	ET MALWARE User-Agent (???)
29090	1	1	2	Information Leak	INDICATOR-COMPROMISE suspicious test for public IP - iframe.ip138.com
2022550	1	1	1	A Network Trojan was detected	ET CURRENT_EVENTS Possible Malicious Macro DL EXE Feb 2016
2404002	1	1	1	A Network Trojan was detected	ET CNC Shadowserver Reported CnC Server TCP group 2
2014734	1	1	1	Potential Corporate Privacy Violation	ET P2P BitTorrent - Torrent File Downloaded
2522907	1	1	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic group 454
2014445	1	1	2	Potentially Bad Traffic	ET DELETED Possible Dynamic DNS Exploit Pack Payload
2007660	1	1	1	A Network Trojan was detected	ET MALWARE Winxpperformance.com Related Spyware User-Agent (Microsoft Internet Browser)
8068	1	1	1	Attempted User Privilege Gain	BROWSER-PLUGINS Microsoft Windows Scripting Host Shell ActiveX function call access
2002025	1	1	3	Misc activity	ET CHAT IRC JOIN command
2002027	2	1	3	Misc activity	ET CHAT IRC PING command
2002026	1	1	3	Misc activity	ET CHAT IRC PRIVMSG command
2000347	1	1	1	A Network Trojan was detected	ET TROJAN IRC Private message on non-standard port
2006546	1	1	1	Attempted Administrator Privilege Gain	ET SCAN LibSSH Based Frequent SSH Connections Likely BruteForce Attack
2003319	1	1	1	Potential Corporate Privacy Violation	ET P2P Edonkey Search Request (search by name)
2523091	6	1	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic group 546
38247	1	1	1	Attempted Administrator Privilege Gain	SERVER-OTHER Flexera FlexNet Publisher stack buffer overflow attempt
2003312	2	1	1	Potential Corporate Privacy Violation	ET P2P Edonkey Connect Request
2001569	1	1	3	Misc activity	ET SCAN Behavioral Unusual Port 445 traffic, Potential Scan or Infection
36771	1	1	1	Attempted User Privilege Gain	EXPLOIT-KIT Angler exploit kit viewforum uri request attempt
2404591	2	1	1	A Network Trojan was detected	ET CNC Ransomware Tracker Reported CnC Server UDP group 96
2012272	1	1	2	Potentially Bad Traffic	ET WEB_CLIENT Hex Obfuscation of eval % Encoding
2405019	1	1	1	A Network Trojan was detected	ET CNC Shadowserver Reported CnC Server Port 6667 Group 4
2013267	1	1	1	Executable code was detected	ET SHELLCODE Hex Obfuscated JavaScript Heap Spray 0a0a0a0a
2000355	1	1	3	Misc activity	ET CHAT IRC authorization message
2003579	1	1	1	A Network Trojan was detected	ET MALWARE Findwhat.com Spyware (clickthrough)
2001330	1	1	3	Misc activity	ET POLICY RDP connection confirm
2019822	1	1	1	A Network Trojan was detected	ET CURRENT_EVENTS WinHttpRequest Downloading EXE
1	2	1	1	Attempted Administrator Privilege Gain	(spp_ssh) Challenge-Response Overflow exploit
2010939	1	1	2	Potentially Bad Traffic	ET POLICY Suspicious inbound to PostgreSQL port 5432
2016302	3	1	2	Information Leak	ET INFO UPnP Discovery Search Response vulnerable UPnP device 1
2017777	1	1	1	A Network Trojan was detected	ET CURRENT_EVENTS Possible Android InMobi SDK SideDoor Access takeCameraPicture
2020239	1	1	1	A Network Trojan was detected	ET MALWARE PUP.Win32.BoBrowser User-Agent (VersionDwl)
2012269	1	1	2	Potentially Bad Traffic	ET WEB_CLIENT Hex Obfuscation of substr % Encoding
2015743	1	1	1	Potential Corporate Privacy Violation	ET INFO Revoked Adobe Code Signing Certificate Seen
2522275	1	1	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic group 138
2522486	1	1	2	Misc Attack	ET TOR Known Tor Relay/Router (Not Exit) Node TCP Traffic group 244
38228	1	1	1	Attempted User Privilege Gain	EXPLOIT-KIT Angler EK landing page URI request attempt
